age_house,age_garg,age_rem,lot_area,wood_deck_sf,open_porch_sf,lot_frontage,bsmtfin_sf_1,fireplaces,totrms_abvgrd,mas_vnr_area,full_bath,1st_flr_sf,total_bsmt_sf,garage_cars,garage_area,gr_liv_area,overall_qual,saleprice,ms_zoning,street,lot_shape,land_contour,utilities,condition_2,bldg_type,house_style,roof_matl,mas_vnr_type,exter_qual,bsmt_qual,bsmt_cond,kitchen_qual,garage_type,garage_finish,garage_qual,garage_cond,sale_type,neighborhood,exterior_1st,exterior_2nd
54,54.0,3,12778,0,154,66.0,658.0,0,4,0.0,1,1008,1008.0,1.0,280.0,1008,5,139500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NAmes,MetalSd,MetalSd
52,11.0,52,8172,196,0,60.0,682.0,0,5,0.0,1,864,864.0,2.0,528.0,864,4,79275,RL,Pave,Reg,HLS,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,COD,Edwards,WdShing,Plywood
1,1.0,1,9037,120,33,64.0,428.0,1,6,32.0,2,1484,1476.0,2.0,472.0,1484,8,265900,RL,Pave,IR1,HLS,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Ex,Attchd,RFn,TA,TA,WD ,Timber,VinylSd,VinylSd
78,83.0,58,6292,0,141,52.0,384.0,0,4,0.0,1,790,768.0,1.0,160.0,790,6,91000,RL,Pave,Reg,Bnk,AllPub,Norm,1Fam,1Story,CompShg,None,TA,Gd,TA,TA,Detchd,Unf,Fa,TA,WD ,SWISU,Wd Sdng,Wd Sdng
32,32.0,32,11900,0,176,85.0,400.0,1,6,157.0,2,946,1122.0,2.0,567.0,1934,5,185000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,TA,Gd,TA,TA,Attchd,Unf,TA,TA,WD ,Gilbert,HdBoard,Wd Sdng
47,47.0,47,7945,0,0,70.0,179.0,0,6,0.0,1,1150,1150.0,1.0,300.0,1150,5,141000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NAmes,BrkFace,Wd Sdng
68,68.0,59,9340,0,113,50.0,344.0,0,4,0.0,1,672,672.0,1.0,234.0,672,4,113000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,Edwards,MetalSd,MetalSd
64,64.0,59,8480,0,0,80.0,700.0,0,4,0.0,1,793,793.0,1.0,240.0,793,5,113000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,Fa,Detchd,Unf,TA,TA,WD ,NAmes,MetalSd,MetalSd
35,35.0,35,6305,0,0,65.0,528.0,1,5,0.0,1,1096,1008.0,1.0,352.0,1096,6,125200,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,Edwards,Plywood,Plywood
0,0.0,0,9709,172,104,82.0,778.0,2,8,120.0,2,958,918.0,3.0,786.0,2100,8,319500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,Stone,Ex,Ex,TA,Ex,BuiltIn,Fin,TA,TA,New,NridgHt,VinylSd,VinylSd
63,46.0,58,10930,0,0,60.0,580.0,1,6,0.0,1,1048,913.0,1.0,288.0,1558,5,140000,RL,Pave,Reg,Bnk,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,MetalSd,MetalSd
1,1.0,1,8899,100,24,74.0,40.0,1,10,108.0,2,948,948.0,3.0,656.0,2088,8,250000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,Stone,Ex,Gd,TA,Gd,BuiltIn,Fin,TA,TA,WD ,NridgHt,VinylSd,VinylSd
50,50.0,38,9736,0,0,80.0,668.0,3,8,289.0,1,1721,1331.0,2.0,464.0,1721,6,174850,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,Wd Sdng,Wd Sdng
31,31.0,31,2364,108,0,24.0,320.0,1,7,0.0,2,804,804.0,2.0,440.0,1548,6,147000,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,2Story,CompShg,None,TA,Gd,TA,TA,Detchd,Unf,TA,TA,WD ,NPkVill,Plywood,Brk Cmn
0,0.0,0,12350,0,197,95.0,986.0,1,8,0.0,2,1365,1365.0,3.0,864.0,2690,9,398800,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Ex,TA,Ex,Attchd,RFn,TA,TA,New,NridgHt,VinylSd,VinylSd
14,14.0,13,11025,177,208,105.0,1118.0,3,9,692.0,2,1520,1334.0,3.0,888.0,2826,8,334000,RL,Pave,Reg,HLS,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Ex,TA,Gd,Attchd,RFn,TA,TA,WD ,NoRidge,HdBoard,ImStucc
42,41.0,42,7832,226,0,65.0,775.0,0,4,0.0,1,864,864.0,1.0,280.0,864,5,137250,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,Sawyer,HdBoard,HdBoard
1,0.0,0,19378,239,132,134.0,57.0,1,9,456.0,2,1392,1392.0,2.0,576.0,2462,7,320000,RL,Pave,IR1,HLS,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,New,Gilbert,VinylSd,VinylSd
70,70.0,18,7200,0,0,60.0,510.0,2,4,294.0,1,804,788.0,1.0,240.0,804,5,119000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,TA,TA,TA,Gd,Attchd,Unf,TA,TA,WD ,OldTown,MetalSd,MetalSd
45,45.0,45,7590,0,168,69.0,540.0,1,8,288.0,2,876,864.0,1.0,264.0,1812,5,169500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NAmes,VinylSd,VinylSd
1,1.0,0,3843,162,53,44.0,1476.0,1,5,186.0,2,1648,1596.0,2.0,525.0,1648,8,294464,RM,Pave,IR1,HLS,AllPub,Norm,TwnhsE,1Story,CompShg,Stone,Ex,Ex,TA,Ex,Attchd,Fin,TA,TA,New,Crawfor,CemntBd,CmentBd
39,39.0,39,11075,280,0,85.0,500.0,2,9,0.0,2,1092,952.0,2.0,576.0,2112,6,206900,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,Fa,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,HdBoard,HdBoard
6,6.0,6,10142,0,45,76.0,656.0,0,8,0.0,2,956,956.0,2.0,618.0,2084,7,233000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,BuiltIn,RFn,TA,TA,WD ,SawyerW,VinylSd,VinylSd
82,11.0,56,7741,0,0,56.0,143.0,0,5,0.0,1,1032,1032.0,1.0,280.0,1032,6,108000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,Fa,TA,Detchd,Unf,TA,TA,COD,OldTown,MetalSd,MetalSd
13,13.0,12,8139,192,49,65.0,476.0,1,7,119.0,2,680,680.0,2.0,420.0,1470,6,165000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,TA,Gd,TA,TA,BuiltIn,Fin,TA,TA,WD ,Gilbert,VinylSd,VinylSd
30,30.0,30,8982,0,0,45.0,539.0,0,5,0.0,1,1040,1040.0,2.0,748.0,1040,5,134900,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,Gd,TA,TA,Detchd,Unf,TA,TA,WD ,CollgCr,CemntBd,CmentBd
11,11.0,11,16561,306,0,70.0,549.0,0,6,0.0,1,1097,1097.0,1.0,242.0,1097,5,147900,RL,Pave,IR2,Low,AllPub,Norm,1Fam,1Story,CompShg,None,TA,Gd,TA,TA,Attchd,Unf,TA,TA,WD ,CollgCr,VinylSd,VinylSd
33,33.0,33,2308,0,0,24.0,286.0,0,7,0.0,2,855,855.0,2.0,460.0,1456,6,143000,RL,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,2Story,CompShg,None,TA,Gd,TA,TA,Attchd,RFn,TA,TA,WD ,NPkVill,Plywood,Brk Cmn
0,0.0,0,5587,162,53,64.0,1480.0,1,5,186.0,2,1652,1600.0,2.0,482.0,1652,8,392500,RM,Pave,IR1,HLS,AllPub,Norm,TwnhsE,1Story,CompShg,Stone,Ex,Ex,TA,Gd,Attchd,Fin,TA,TA,New,Crawfor,CemntBd,CmentBd
69,69.0,4,9042,0,60,66.0,275.0,2,9,0.0,2,1188,1152.0,1.0,252.0,2340,7,266500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Ex,TA,Gd,Gd,Attchd,RFn,TA,TA,WD ,Crawfor,CemntBd,CmentBd
11,11.0,11,8923,256,0,57.0,189.0,1,7,0.0,2,751,384.0,2.0,396.0,1382,7,177500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,None,Gd,Gd,TA,TA,BuiltIn,Fin,TA,TA,WD ,Gilbert,VinylSd,VinylSd
41,41.0,41,12518,144,0,75.0,532.0,0,6,182.0,1,1008,1008.0,1.0,384.0,1008,5,139500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,Gd,Attchd,Unf,TA,TA,WD ,Mitchel,HdBoard,HdBoard
43,43.0,10,8800,0,0,80.0,414.0,1,8,306.0,2,845,845.0,2.0,539.0,2154,6,224500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NAmes,MetalSd,MetalSd
52,52.0,52,9600,0,0,80.0,368.0,0,6,176.0,1,1150,1078.0,1.0,288.0,1150,5,144000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,Fin,TA,TA,WD ,NAmes,HdBoard,HdBoard
43,43.0,29,9500,0,52,100.0,442.0,1,9,272.0,1,1127,816.0,2.0,540.0,1977,6,165000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkCmn,TA,TA,TA,TA,Attchd,RFn,TA,TA,WD ,NAmes,VinylSd,VinylSd
12,12.0,11,11050,0,70,85.0,615.0,1,8,0.0,2,1036,1049.0,3.0,741.0,1916,8,254900,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,Unf,TA,TA,WD ,Mitchel,VinylSd,VinylSd
57,57.0,57,7200,0,171,60.0,432.0,1,6,0.0,1,1238,864.0,1.0,357.0,1238,5,102000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,WdShing,Wd Shng
8,8.0,8,12420,0,45,79.0,666.0,0,6,0.0,2,944,944.0,2.0,622.0,1840,7,230000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,CollgCr,VinylSd,VinylSd
80,16.0,25,7111,265,0,55.0,406.0,1,5,0.0,1,1143,1008.0,1.0,288.0,1143,5,138000,RL,Pave,IR1,Bnk,AllPub,Norm,1Fam,1Story,CompShg,None,Gd,TA,TA,TA,Detchd,Unf,TA,TA,WD ,BrkSide,WdShing,Wd Shng
26,26.0,26,19255,0,0,66.0,70.0,1,5,100.0,1,1338,520.0,2.0,576.0,1338,6,156500,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Unf,TA,TA,WD ,SawyerW,Wd Sdng,Wd Sdng
39,15.0,39,8120,0,0,70.0,191.0,0,5,0.0,1,864,864.0,2.0,463.0,864,4,124500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,NAmes,MetalSd,MetalSd
8,8.0,7,12192,192,36,75.0,663.0,0,6,0.0,2,928,928.0,2.0,626.0,1823,7,235000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,CollgCr,VinylSd,VinylSd
2,2.0,1,3842,128,53,44.0,1564.0,1,5,186.0,2,1646,1594.0,2.0,525.0,1646,8,300000,RM,Pave,IR1,HLS,AllPub,Norm,TwnhsE,1Story,CompShg,Stone,Gd,Ex,TA,Gd,Attchd,Fin,TA,TA,WD ,Crawfor,CemntBd,CmentBd
43,21.0,43,13101,0,0,74.0,231.0,0,10,108.0,2,1728,1728.0,2.0,576.0,1728,5,142600,RL,Pave,IR1,Lvl,AllPub,Norm,Duplex,1Story,CompShg,BrkFace,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,NAmes,HdBoard,HdBoard
7,7.0,7,9808,0,72,67.0,788.0,0,6,110.0,2,1573,1573.0,2.0,544.0,1573,7,227000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,CollgCr,VinylSd,VinylSd
8,8.0,7,17227,240,84,73.0,915.0,1,5,158.0,1,1341,1341.0,2.0,482.0,1341,8,246900,RL,Pave,IR2,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,CollgCr,VinylSd,VinylSd
28,28.0,28,3876,133,60,40.0,652.0,1,4,0.0,1,1226,1226.0,2.0,484.0,1226,8,170000,RL,Pave,IR1,Lvl,AllPub,Norm,Twnhs,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,Greens,Wd Sdng,Plywood
81,30.0,26,6000,166,120,50.0,397.0,1,5,0.0,1,1103,1103.0,2.0,440.0,1103,6,110500,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,Gd,Detchd,Unf,TA,TA,WD ,OldTown,MetalSd,MetalSd
5,5.0,4,10625,320,62,85.0,866.0,1,8,292.0,2,1006,998.0,3.0,871.0,2046,7,284000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Gd,TA,Gd,BuiltIn,RFn,TA,TA,WD ,NridgHt,VinylSd,VinylSd
46,46.0,46,9247,0,84,70.0,319.0,1,8,318.0,1,858,858.0,2.0,490.0,1716,6,171000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,Fin,TA,TA,WD ,NAmes,HdBoard,HdBoard
7,7.0,7,10264,158,29,78.0,1162.0,0,6,183.0,2,1588,1588.0,2.0,472.0,1588,7,214000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,CollgCr,VinylSd,VinylSd
31,31.0,6,10530,48,28,81.0,548.0,1,8,248.0,3,1109,675.0,2.0,485.0,1875,6,184500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,BrkFace,TA,TA,Fa,Gd,Attchd,RFn,TA,TA,WD ,NWAmes,Plywood,Plywood
59,26.0,5,6000,0,176,50.0,331.0,0,6,0.0,1,679,649.0,1.0,308.0,1183,3,120000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,OldTown,MetalSd,MetalSd
17,17.0,17,7703,0,91,70.0,52.0,0,6,0.0,2,833,816.0,2.0,528.0,1730,6,171500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,Gd,Gd,Attchd,RFn,TA,TA,WD ,SawyerW,HdBoard,HdBoard
17,17.0,17,12128,0,245,88.0,549.0,1,9,232.0,2,1313,868.0,2.0,506.0,2559,6,209000,RL,Pave,IR1,Bnk,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Gd,TA,Ex,Attchd,RFn,TA,TA,WD ,SawyerW,HdBoard,HdBoard
59,59.0,4,9600,0,0,80.0,120.0,0,6,0.0,1,1112,856.0,1.0,271.0,1668,6,140000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,NAmes,VinylSd,VinylSd
0,0.0,0,11778,216,36,91.0,1153.0,2,8,402.0,2,1766,1751.0,3.0,874.0,1766,9,395039,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,Ex,Ex,TA,Ex,Attchd,Fin,TA,TA,New,CollgCr,VinylSd,VinylSd
6,6.0,5,4835,168,50,25.0,1298.0,1,6,0.0,2,1488,1488.0,2.0,506.0,1488,7,260000,FV,Pave,IR1,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,Gd,Ex,TA,Gd,Attchd,Fin,TA,TA,WD ,Somerst,MetalSd,MetalSd
78,78.0,16,6120,48,0,51.0,209.0,0,5,0.0,1,875,715.0,1.0,180.0,875,5,105000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,Fa,TA,WD ,BrkSide,Wd Sdng,Wd Sdng
22,22.0,8,14145,108,45,91.0,213.0,0,8,0.0,2,1621,1208.0,2.0,440.0,1621,7,202500,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,NWAmes,Wd Sdng,Wd Sdng
2,2.0,1,9926,100,38,70.0,1178.0,0,7,210.0,2,1614,1614.0,3.0,878.0,1614,7,245700,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,NridgHt,VinylSd,VinylSd
50,50.0,50,8000,0,0,80.0,433.0,0,6,0.0,1,1183,528.0,1.0,288.0,1183,5,138000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,SLvl,CompShg,None,TA,Gd,TA,TA,Attchd,RFn,TA,TA,WD ,NAmes,BrkFace,Plywood
59,5.0,10,7200,222,32,60.0,234.0,0,5,0.0,1,900,900.0,2.0,576.0,900,5,134800,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,Gd,Detchd,Unf,TA,TA,WD ,NAmes,Wd Sdng,Wd Sdng
90,90.0,60,10625,0,0,85.0,108.0,0,5,0.0,1,835,458.0,1.0,366.0,835,5,83000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Basment,Unf,Fa,TA,COD,Edwards,Wd Sdng,Wd Sdng
51,51.0,11,12400,0,0,66.0,585.0,0,6,176.0,1,1215,1215.0,1.0,297.0,1215,6,155000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,Fa,TA,Attchd,Unf,TA,TA,WD ,NAmes,Wd Sdng,Wd Sdng
47,46.0,12,6768,168,0,65.0,832.0,0,5,0.0,1,912,912.0,1.0,288.0,912,6,142000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,Gd,Detchd,Unf,TA,TA,WD ,Sawyer,HdBoard,HdBoard
68,19.0,23,12508,245,0,75.0,660.0,0,7,0.0,2,983,983.0,1.0,423.0,1750,6,160000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,Gd,TA,TA,Attchd,Unf,TA,TA,WD ,Mitchel,VinylSd,VinylSd
4,4.0,4,7415,100,75,62.0,759.0,1,8,0.0,2,864,839.0,2.0,398.0,1593,6,193000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,TA,TA,TA,TA,Attchd,Fin,TA,TA,WD ,Gilbert,VinylSd,VinylSd
15,15.0,14,11762,0,65,88.0,335.0,1,9,309.0,2,1105,1105.0,2.0,517.0,2202,8,263000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Ex,TA,Gd,Attchd,RFn,TA,TA,WD ,NoRidge,VinylSd,VinylSd
1,1.0,1,8767,0,0,65.0,24.0,1,6,0.0,2,1310,1310.0,2.0,400.0,1310,7,164990,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,New,CollgCr,VinylSd,VinylSd
53,51.0,53,8190,0,36,60.0,732.0,1,5,0.0,1,948,948.0,1.0,280.0,948,4,119000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,Edwards,Wd Sdng,Wd Sdng
3,3.0,2,7500,0,140,75.0,24.0,1,6,238.0,2,1448,1372.0,2.0,692.0,1448,8,238500,FV,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,Stone,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,Somerst,VinylSd,VinylSd
1,1.0,0,3784,0,120,32.0,60.0,0,5,36.0,2,1565,1511.0,2.0,476.0,1565,8,193800,FV,Pave,IR1,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,Stone,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,New,Somerst,VinylSd,VinylSd
31,31.0,31,4224,100,110,44.0,840.0,1,6,0.0,1,1060,1040.0,2.0,572.0,1060,5,129900,RM,Pave,Reg,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,TA,Gd,TA,TA,Attchd,Unf,TA,TA,WD ,MeadowV,CemntBd,CmentBd
14,12.0,13,9245,0,0,57.0,686.0,0,5,0.0,1,990,990.0,2.0,672.0,990,5,145000,RL,Pave,IR2,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,Gd,TA,TA,Detchd,Unf,TA,TA,WD ,CollgCr,VinylSd,VinylSd
55,55.0,55,7440,328,0,62.0,173.0,1,5,0.0,1,1089,1089.0,1.0,252.0,1089,5,125000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,Gd,TA,TA,Detchd,RFn,TA,TA,WD ,Edwards,Wd Sdng,Wd Sdng
86,31.0,11,4853,0,0,67.0,133.0,1,5,203.0,2,1296,1107.0,1.0,260.0,1296,5,104000,RL,Pave,Reg,Bnk,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,TA,TA,TA,Fa,Detchd,Unf,TA,TA,WD ,SWISU,MetalSd,VinylSd
14,14.0,14,10593,240,56,59.0,919.0,1,7,338.0,2,1720,1720.0,2.0,527.0,1720,7,260400,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,1Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,Fin,TA,TA,WD ,NoRidge,VinylSd,VinylSd
26,26.0,4,12090,167,72,78.0,321.0,1,6,306.0,2,725,725.0,2.0,484.0,1479,7,176000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,NWAmes,MetalSd,MetalSd
61,61.0,7,8000,0,0,50.0,680.0,1,5,0.0,1,972,972.0,1.0,240.0,972,6,132000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,NAmes,VinylSd,VinylSd
82,41.0,56,9738,0,0,60.0,392.0,0,7,0.0,1,949,784.0,1.0,392.0,1221,5,104900,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Attchd,Unf,TA,TA,WD ,Edwards,AsbShng,AsbShng
7,7.0,7,9272,140,85,68.0,500.0,0,7,0.0,2,856,842.0,2.0,515.0,1749,7,196000,RL,Pave,IR1,Lvl,AllPub,Norm,1Fam,2Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,CollgCr,VinylSd,VinylSd
2,2.0,2,7841,203,39,48.0,848.0,1,6,394.0,2,1577,1577.0,2.0,564.0,1577,9,280000,RL,Pave,IR1,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,BrkFace,Ex,Ex,TA,Ex,Attchd,RFn,TA,TA,WD ,NridgHt,MetalSd,MetalSd
69,69.0,58,6240,0,20,52.0,300.0,1,7,0.0,2,1245,989.0,2.0,400.0,2009,7,150000,RM,Pave,Reg,Lvl,AllPub,Norm,1Fam,1.5Fin,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,BrkSide,Wd Sdng,Wd Sdng
30,30.0,30,9297,0,0,63.0,1606.0,0,8,0.0,2,1728,1728.0,2.0,560.0,1728,5,188000,RL,Pave,Reg,Lvl,AllPub,Norm,Duplex,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,TA,TA,WD ,Mitchel,Plywood,Plywood
4,4.0,4,4282,156,158,59.0,16.0,0,5,0.0,2,1391,1391.0,2.0,530.0,1391,7,196000,FV,Pave,IR2,Lvl,AllPub,Norm,TwnhsE,1Story,CompShg,None,Gd,Gd,TA,Gd,Attchd,RFn,TA,TA,WD ,Somerst,MetalSd,MetalSd
32,32.0,32,7950,252,0,75.0,535.0,0,6,140.0,1,698,690.0,2.0,440.0,1426,6,159500,RL,Pave,IR1,Bnk,AllPub,Norm,1Fam,2Story,CompShg,BrkFace,TA,TA,TA,TA,Attchd,Fin,TA,TA,WD ,Edwards,HdBoard,Plywood
37,37.0,37,10628,0,0,85.0,778.0,1,5,0.0,1,1277,1277.0,2.0,526.0,1277,7,167000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,Tar&Grv,None,TA,TA,Gd,TA,Attchd,Unf,TA,TA,WD ,NAmes,Plywood,Plywood
33,33.0,33,2280,87,0,24.0,566.0,1,7,0.0,2,855,855.0,2.0,440.0,1456,6,148500,RL,Pave,Reg,Lvl,AllPub,Norm,Twnhs,2Story,CompShg,None,TA,Gd,TA,TA,Attchd,Unf,TA,TA,WD ,NPkVill,Plywood,Brk Cmn
2,2.0,1,7024,0,49,60.0,980.0,0,5,0.0,1,1090,1090.0,2.0,450.0,1090,5,157000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,Ex,Gd,TA,Attchd,Fin,TA,TA,WD ,Edwards,VinylSd,VinylSd
42,42.0,42,9170,0,0,70.0,698.0,0,6,0.0,1,1214,1214.0,2.0,461.0,1214,5,140000,RL,Pave,Reg,Lvl,AllPub,Norm,1Fam,1Story,CompShg,None,TA,TA,TA,TA,Detchd,Unf,Fa,Fa,WD ,Edwards,MetalSd,MetalSd
